,RCLC1 Price,Date,Daily Return
4676,2.834,2012-08-14,0.037753899542287264
4677,2.748,2012-08-15,-0.030815766908385733
4678,2.724,2012-08-16,-0.008771986072836994
4679,2.719,2012-08-17,-0.0018372226369323418
4680,2.776,2012-08-20,0.0207468769942243
4681,2.775,2012-08-21,-0.0003602954461602142
4682,2.826,2012-08-22,0.0182115370639379
4683,2.802,2012-08-23,-0.008528836347520436
4684,2.702,2012-08-24,-0.036341208376808154
4685,2.653,2012-08-27,-0.018301164382404467
4686,2.614,2012-08-28,-0.014809459953572397
4687,2.634,2012-08-29,0.007621988119059182
4688,2.748,2012-08-30,0.042369771039013675
4689,2.799,2012-08-31,0.018388836173213356
4690,2.854,2012-09-04,0.019459308521328333
4691,2.795,2012-09-05,-0.020889412447582197
4692,2.776,2012-09-06,-0.006821063962504436
4693,2.682,2012-09-07,-0.03444825778507127
4694,2.812,2012-09-10,0.04733318908893168
4695,2.992,2012-09-11,0.062046086163812325
4696,3.063,2012-09-12,0.02345276773840734
4697,3.037,2012-09-13,-0.00852464178702661
4698,2.943,2012-09-14,-0.03144071681227594
4699,2.865,2012-09-17,-0.026861119084632734
4700,2.773,2012-09-18,-0.032638583533061954
4701,2.762,2012-09-19,-0.0039747116465406705
4702,2.797,2012-09-20,0.012592359232722457
4703,2.885,2012-09-21,0.030977485740240115
4704,2.837,2012-09-24,-0.01677774413334847
4705,2.924,2012-09-25,0.03020538606081779
4706,3.023,2012-09-26,0.033297173909789014
4707,3.297,2012-09-27,0.08676324829227307
4708,3.32,2012-09-28,0.006951818838803139
4709,3.48,2012-10-01,0.047067510857985946
4710,3.531,2012-10-02,0.014548823159866388
4711,3.395,2012-10-03,-0.03927735593558995
4712,3.406,2012-10-04,0.003234821229837076
4713,3.396,2012-10-05,-0.0029403137913957622
4714,3.403,2012-10-08,0.002059127069667807
4715,3.467,2012-10-09,0.01863227118411768
4716,3.475,2012-10-10,0.0023048123138690595
4717,3.604,2012-10-11,0.03644986072933604
4718,3.611,2012-10-12,0.0019404025492292373
4719,3.486,2012-10-15,-0.03522979519749156
4720,3.437,2012-10-16,-0.01415594923013241
4721,3.47,2012-10-17,0.009555596091071034
4722,3.587,2012-10-18,0.033161604591377736
4723,3.617,2012-10-19,0.008328754419815353
4724,3.452,2012-10-22,-0.04669117974877936
4725,3.535,2012-10-23,0.023759526127354682
4726,3.45,2012-10-24,-0.02433906830526763
4727,3.434,2012-10-25,-0.004648468567984626
4728,3.4,2012-10-26,-0.009950330853168203
4729,3.471,2012-10-29,0.02066730525753361
4730,3.691,2012-10-30,0.06145468716821227
4731,3.692,2012-10-31,0.00027089259274432087
4732,3.699,2012-11-01,0.0018941962097110319
4733,3.554,2012-11-02,-0.03998878311785735
4734,3.554,2012-11-05,0.0
4735,3.617,2012-11-06,0.017571223237501276
4736,3.578,2012-11-07,-0.010840967883433535
4737,3.608,2012-11-08,0.008349617113849876
4738,3.503,2012-11-09,-0.029533857985027414
4739,3.57,2012-11-12,0.018945851576197794
4740,3.739,2012-11-13,0.04625260020342901
4741,3.76,2012-11-14,0.0056007614068263965
4742,3.703,2012-11-15,-0.015275655470327542
4743,3.79,2012-11-16,0.02322271716285944
4744,3.719,2012-11-19,-0.01891120415140202
4745,3.832,2012-11-20,0.02993204516568109
4746,3.903,2012-11-21,0.018358628089863768
4747,3.901,2012-11-23,-0.000512557673958491
4748,3.73,2012-11-26,-0.04482469686879525
4749,3.769,2012-11-27,0.010401480629274278
4750,3.696,2012-11-28,-0.019558560505560686
4751,3.648,2012-11-29,-0.013072081567352775
4752,3.561,2012-11-30,-0.02413766791644429
4753,3.591,2012-12-03,0.008389310948305114
4754,3.539,2012-12-04,-0.014586513880619458
4755,3.7,2012-12-05,0.04448861828685244
4756,3.666,2012-12-06,-0.009231670232665506
4757,3.551,2012-12-07,-0.031871895456562396
4758,3.46,2012-12-10,-0.02596066489131798
4759,3.412,2012-12-11,-0.013969959440200196
4760,3.382,2012-12-12,-0.008831379153044112
4761,3.347,2012-12-13,-0.010402828247199089
4762,3.314,2012-12-14,-0.009908503224818371
4763,3.358,2012-12-17,0.013189639650977875
4764,3.418,2012-12-18,0.017710026038050063
4765,3.32,2012-12-19,-0.029090801765002082
4766,3.462,2012-12-20,0.04188167382562038
4767,3.451,2012-12-21,-0.003182412638151197
4768,3.346,2012-12-24,-0.030898441551234175
4769,3.392,2012-12-26,0.013654115365024295
4770,3.354,2012-12-27,-0.011266054528639465
4771,3.469,2012-12-28,0.03371270458659543
4772,3.351,2012-12-31,-0.03460755923243924
4773,3.233,2013-01-02,-0.035848310011877306
4774,3.198,2013-01-03,-0.010884884331533612
4775,3.287,2013-01-04,0.027449680270319802
4776,3.266,2013-01-07,-0.00640930013380895
4777,3.218,2013-01-08,-0.014805945978081898
4778,3.113,2013-01-09,-0.033173157110720386
4779,3.193,2013-01-10,0.02537402227317387
4780,3.327,2013-01-11,0.04111008330369468
4781,3.373,2013-01-14,0.013731559043173552
4782,3.455,2013-01-15,0.024019901140120065
4783,3.435,2013-01-16,-0.005805531545320512
4784,3.494,2013-01-17,0.017030286037552106
4785,3.566,2013-01-18,0.020397307729083644
4786,3.558,2013-01-22,-0.002245930197305244
4787,3.554,2013-01-23,-0.001124859511183791
4788,3.446,2013-01-24,-0.030859591626721656
4789,3.444,2013-01-25,-0.0005805515402535908
4790,3.289,2013-01-28,-0.04605001935856435
4791,3.226,2013-01-29,-0.019340587503902818
4792,3.335,2013-01-30,0.03322969966457002
4793,3.339,2013-01-31,0.0011986815939304609
4794,3.301,2013-02-01,-0.011445908090461485
4795,3.315,2013-02-04,0.004232170766769872
4796,3.399,2013-02-05,0.025023647076153253
4797,3.418,2013-02-06,0.005574313979420238
4798,3.285,2013-02-07,-0.039688932756825356
4799,3.272,2013-02-08,-0.0039652331960733575
4800,3.279,2013-02-11,0.0021370791220107193
4801,3.23,2013-02-12,-0.015056360627945974
4802,3.306,2013-02-13,0.023256862164267183
4803,3.163,2013-02-14,-0.04421805507532075
4804,3.153,2013-02-15,-0.003166563760587985
4805,3.272,2013-02-19,0.03704703817757676
4806,3.279,2013-02-20,0.0021370791220107193
4807,3.246,2013-02-21,-0.010115028770111669
4808,3.291,2013-02-22,0.013768000868803478
4809,3.414,2013-02-25,0.03669315441104609
4810,3.427,2013-02-26,0.0038006185202228275
4811,3.434,2013-02-27,0.002040519582812088
4812,3.486,2013-02-28,0.015029184622545311
4813,3.456,2013-03-01,-0.008643096156020082
4814,3.529,2013-03-04,0.020902693751323764
4815,3.529,2013-03-05,0.0
4816,3.47,2013-03-06,-0.01685995073436508
4817,3.582,2013-03-07,0.03176670967975211
4818,3.629,2013-03-08,0.013035824592413259
4819,3.649,2013-03-11,0.005496029223377257
4820,3.645,2013-03-12,-0.0010967919936891001
4821,3.68,2013-03-13,0.009556386720218229
4822,3.812,2013-03-14,0.03524123361111608
4823,3.872,2013-03-15,0.015617183622374922
4824,3.882,2013-03-18,0.0025793153324879634
4825,3.969,2013-03-19,0.022163689054109835
4826,3.96,2013-03-20,-0.0022701485345390745
4827,3.935,2013-03-21,-0.006333143397022585
4828,3.927,2013-03-22,-0.002035106273493954
4829,3.865,2013-03-25,-0.01591409355648728
4830,3.976,2013-03-26,0.028314606754942174
4831,4.068,2013-03-27,0.02287518939198579
4832,4.024,2013-03-28,-0.010875045388875291
4833,4.015,2013-04-01,-0.002239085398713157
4834,3.969,2013-04-02,-0.011523173597796584
4835,3.9,2013-04-03,-0.01753762066532759
4836,3.947,2013-04-04,0.011979243545109406
4837,4.125,2013-04-05,0.04411022310593424
4838,4.082,2013-04-08,-0.010478955398991279
4839,4.017,2013-04-09,-0.01605170901050779
4840,4.085,2013-04-10,0.016786372934820996
4841,4.139,2013-04-11,0.013132484454629223
4842,4.222,2013-04-12,0.01985473665953355
4843,4.137,2013-04-15,-0.020338061946854634
4844,4.16,2013-04-16,0.005544186793897707
4845,4.214,2013-04-17,0.01289724110882544
4846,4.401,2013-04-18,0.04341947244695697
4847,4.408,2013-04-19,0.0015892840216592033
4848,4.267,2013-04-22,-0.03251006764475044
4849,4.238,2013-04-23,-0.0068195443597556075
4850,4.166,2013-04-24,-0.017135117007327064
4851,4.167,2013-04-25,0.0002400096015361194
4852,4.152,2013-04-26,-0.0036062065767288373
4853,4.392,2013-04-29,0.05619455834364207
4854,4.343,2013-04-30,-0.011219350654544744
4855,4.326,2013-05-01,-0.003922026021817884
4856,4.025,2013-05-02,-0.07211841666034009
4857,4.041,2013-05-03,0.00396727522580992
4858,4.011,2013-05-06,-0.007451599308420823
4859,3.92,2013-05-07,-0.02294893298554465
4860,3.978,2013-05-08,0.014687526629409297
4861,3.983,2013-05-09,0.0012561237677267132
4862,3.91,2013-05-10,-0.018497930202232813
4863,3.925,2013-05-13,0.0038289772370972515
4864,4.024,2013-05-14,0.02491008156306641
4865,4.07,2013-05-15,0.0113665666570656
4866,3.932,2013-05-16,-0.03449479716958355
4867,4.055,2013-05-17,0.030802485282455994
4868,4.09,2013-05-20,0.008594282487334194
4869,4.192,2013-05-21,0.024632976964030634
4870,4.186,2013-05-22,-0.001432322994933059
4871,4.261,2013-05-23,0.017758250493966996
4872,4.237,2013-05-24,-0.005648402873352767
4873,4.174,2013-05-28,-0.014980662989413144
4874,4.148,2013-05-29,-0.006248518287728246
4875,4.023,2013-05-30,-0.03059839739962977
4876,3.984,2013-05-31,-0.00974155324529925
4877,3.991,2013-06-03,0.0017554863442451698
4878,3.998,2013-06-04,0.0017524100116116034
4879,4.001,2013-06-05,0.0007500937968897681
4880,3.827,2013-06-06,-0.04446312343153285
4881,3.828,2013-06-07,0.0002612671471426152
4882,3.8,2013-06-10,-0.007341406858367745
4883,3.724,2013-06-11,-0.020202707317519355
4884,3.777,2013-06-12,0.01413168431549917
4885,3.814,2013-06-13,0.009748463447907557
4886,3.733,2013-06-14,-0.021466307245780476
4887,3.875,2013-06-17,0.037333462872863495
4888,3.905,2013-06-18,0.007712120486338813
4889,3.963,2013-06-19,0.01474353091664869
4890,3.877,2013-06-20,-0.021939655519505913
4891,3.771,2013-06-21,-0.027721440412571997
4892,3.739,2013-06-24,-0.008522022281243423
4893,3.647,2013-06-25,-0.024913284168433476
4894,3.707,2013-06-26,0.016318012342052088
4895,3.582,2013-06-27,-0.03430162053007524
4896,3.565,2013-06-28,-0.004757249772260791
4897,3.577,2013-07-01,0.003360406410621494
4898,3.654,2013-07-02,0.02129799767893434
4899,3.69,2013-07-03,0.009804000096620835
4900,3.617,2013-07-05,-0.019981505082474954
4901,3.741,2013-07-08,0.033708002396048174
4902,3.657,2013-07-09,-0.02270981619876498
4903,3.68,2013-07-10,0.006269613013595395
4904,3.613,2013-07-11,-0.018374300015336464
4905,3.644,2013-07-12,0.008543527232208829
4906,3.674,2013-07-15,0.008199007395221962
4907,3.677,2013-07-16,0.0008162155262010373
4908,3.629,2013-07-17,-0.013140074088201717
4909,3.812,2013-07-18,0.049196857561022364
4910,3.789,2013-07-19,-0.006051853755491856
4911,3.677,2013-07-22,-0.03000492971732887
4912,3.743,2013-07-23,0.01779022660315691
4913,3.698,2013-07-24,-0.01209529595735874
4914,3.644,2013-07-25,-0.014710153567221133
4915,3.555,2013-07-26,-0.024726916142507712
4916,3.459,2013-07-29,-0.027375533300172606
4917,3.432,2013-07-30,-0.007836348329315861
4918,3.446,2013-07-31,0.004070956480022198
4919,3.387,2013-08-01,-0.017269564270103274
4920,3.347,2013-08-02,-0.011880151606445125
4921,3.319,2013-08-05,-0.008400889491352037
4922,3.318,2013-08-06,-0.00030134096958474516
4923,3.247,2013-08-07,-0.021630698647543856
4924,3.297,2013-08-08,0.015281470968885252
4925,3.23,2013-08-09,-0.020530826855028873
4926,3.31,2013-08-12,0.024466052154406424
4927,3.285,2013-08-13,-0.007581537452397691
4928,3.342,2013-08-14,0.0172027782366281
4929,3.419,2013-08-15,0.02277868048396225
4930,3.368,2013-08-16,-0.01502901427708401
4931,3.463,2013-08-19,0.027816169040204574
4932,3.444,2013-08-20,-0.005501678854800613
4933,3.46,2013-08-21,0.004635002504148483
4934,3.545,2013-08-22,0.02426957091445788
4935,3.485,2013-08-23,-0.017070115771603587
4936,3.513,2013-08-26,0.008002329071202794
4937,3.534,2013-08-27,0.005960000613814732
4938,3.567,2013-08-28,0.009294532479249959
4939,3.618,2013-08-29,0.014196480596348895
4940,3.581,2013-08-30,-0.010279295956807752
4941,3.666,2013-09-03,0.02345905840121772
4942,3.683,2013-09-04,0.004626488045414979
4943,3.575,2013-09-05,-0.029762461316957214
4944,3.53,2013-09-06,-0.012667305200765686
4945,3.605,2013-09-09,0.021023899791707094
4946,3.584,2013-09-10,-0.005842275624228291
4947,3.567,2013-09-11,-0.004754588735929488
4948,3.638,2013-09-12,0.019709173719175993
4949,3.677,2013-09-13,0.010663122223204558
4950,3.738,2013-09-16,0.01645350671423617
4951,3.745,2013-09-17,0.001870907935811824
4952,3.713,2013-09-18,-0.008581441774239763
4953,3.72,2013-09-19,0.0018834930901122447
4954,3.687,2013-09-20,-0.008910549033047877
4955,3.602,2013-09-23,-0.023323872498243078
4956,3.492,2013-09-24,-0.031014608776408537
4957,3.493,2013-09-25,0.00028632784733914564
4958,3.498,2013-09-26,0.001430410771715616
4959,3.589,2013-09-27,0.025682235569059735
4960,3.56,2013-09-30,-0.008113067301531121
4961,3.609,2013-10-01,0.013670180796712313
4962,3.542,2013-10-02,-0.01873918630000981
4963,3.499,2013-10-03,-0.012214325975090687
4964,3.506,2013-10-04,0.001998573113491768
4965,3.629,2013-10-07,0.03448134173189062
4966,3.716,2013-10-08,0.023690692720658796
4967,3.679,2013-10-09,-0.010006844828954886
4968,3.723,2013-10-10,0.011888818767942658
4969,3.776,2013-10-11,0.014135453392674389
4970,3.82,2013-10-14,0.011585174335229473
4971,3.79,2013-10-15,-0.007884403524148759
4972,3.769,2013-10-16,-0.005556304809336558
4973,3.757,2013-10-17,-0.0031889476931664983
4974,3.764,2013-10-18,0.001861455131301181
4975,3.668,2013-10-21,-0.0258356673289147
4976,3.581,2013-10-22,-0.024004463377922794
4977,3.619,2013-10-23,0.010555653565309757
4978,3.629,2013-10-24,0.0027593836493278318
4979,3.707,2013-10-25,0.021265795937661952
4980,3.569,2013-10-28,-0.03793747966057187
4981,3.496,2013-10-29,-0.020665986714734224
4982,3.62,2013-10-30,0.03485456804439071
4983,3.581,2013-10-31,-0.010831934821384061
4984,3.513,2013-11-01,-0.01917171773260568
4985,3.445,2013-11-04,-0.019546468818068066
4986,3.466,2013-11-05,0.006077286827792477
4987,3.498,2013-11-06,0.00919018530299596
4988,3.519,2013-11-07,0.005985481743037824
4989,3.559,2013-11-08,0.01130274818860752
4990,3.574,2013-11-11,0.004205810209180626
4991,3.617,2013-11-12,0.01195953623272459
4992,3.566,2013-11-13,-0.014200433529012294
4993,3.605,2013-11-14,0.01087725129596373
4994,3.66,2013-11-15,0.015141376676362476
4995,3.617,2013-11-18,-0.011818194443313989
4996,3.556,2013-11-19,-0.017008635318302767
4997,3.674,2013-11-20,0.03264466914127577
4998,3.702,2013-11-21,0.007592227358371773
4999,3.768,2013-11-22,0.017671142562810844
5000,3.789,2013-11-25,0.0055577753223472045
5001,3.818,2013-11-26,0.007624593267092026
5002,3.895,2013-11-27,0.019966954019155676
5003,3.954,2013-11-29,0.015034045425713537
5004,3.988,2013-12-02,0.008562127351166572
5005,3.976,2013-12-03,-0.0030135633052642947
5006,3.96,2013-12-04,-0.004032263527938451
5007,4.132,2013-12-05,0.042517525991002884
5008,4.114,2013-12-06,-0.004365760026626671
5009,4.232,2013-12-09,0.028278903325232904
5010,4.237,2013-12-10,0.0011807770884239477
5011,4.337,2013-12-11,0.023327393208806856
5012,4.409,2013-12-12,0.016465041522571427
5013,4.351,2013-12-13,-0.013242202637257446
5014,4.279,2013-12-16,-0.01668636630386326
5015,4.287,2013-12-17,0.0018678501811603197
5016,4.251,2013-12-18,-0.00843293823918688
5017,4.46,2013-12-19,0.04799451665531961
5018,4.418,2013-12-20,-0.00946166103404723
5019,4.463,2013-12-23,0.010134080649207483
5020,4.416,2013-12-24,-0.01058687667233859
5021,4.433,2013-12-26,0.0038422467881220695
5022,4.407,2013-12-27,-0.0058823699030665245
5023,4.427,2013-12-30,0.004527967890154025
5024,4.23,2013-12-31,-0.045520160691817156
5025,4.321,2014-01-02,0.021284863891609274
5026,4.304,2014-01-03,-0.003942034090312684
5027,4.306,2014-01-06,0.0004645760826879836
5028,4.299,2014-01-07,-0.0016269614280267645
5029,4.216,2014-01-08,-0.0194956262750833
5030,4.005,2014-01-09,-0.05134323071873878
5031,4.053,2014-01-10,0.011913767125848938
5032,4.274,2014-01-13,0.053092809250784315
5033,4.369,2014-01-14,0.021983993072342847
5034,4.325,2014-01-15,-0.010122009585456034
5035,4.382,2014-01-16,0.013093100789431964
5036,4.326,2014-01-17,-0.01286191364240781
5037,4.326,2014-01-20,0.0
5038,4.431,2014-01-21,0.023981964686485623
5039,4.689,2014-01-22,0.056594047890096776
5040,4.73,2014-01-23,0.008705862396392445
5041,5.182,2014-01-24,0.09126587963607664
5042,4.847,2014-01-27,-0.06683112527667928
5043,5.033,2014-01-28,0.037656270930984004
5044,5.557,2014-01-29,0.09904216650356135
5045,5.011,2014-01-30,-0.10342289832019669
5046,4.943,2014-01-31,-0.013663061652765474
5047,4.905,2014-02-03,-0.007717341307495735
5048,5.375,2014-02-04,0.09150348099639995
5049,5.03,2014-02-05,-0.0663385899020786
5050,4.931,2014-02-06,-0.019878176869658797
5051,4.775,2014-02-07,-0.032147833309295396
5052,4.579,2014-02-10,-0.041913340257735285
5053,4.824,2014-02-11,0.05212282574992585
5054,4.822,2014-02-12,-0.0004146796659049819
5055,5.223,2014-02-13,0.07988316969518237
5056,5.214,2014-02-14,-0.001724633942851545
5057,5.551,2014-02-18,0.06263077619671413
5058,6.149,2014-02-19,0.10231137526330832
5059,6.064,2014-02-20,-0.013919818631262139
5060,6.135,2014-02-21,0.011640429822804204
5061,5.445,2014-02-24,-0.11931232177795092
5062,5.096,2014-02-25,-0.06624183811506155
5063,4.855,2014-02-26,-0.048446816526573865
5064,4.511,2014-02-27,-0.07349024331702944
5065,4.609,2014-02-28,0.0214920553121124
5066,4.492,2014-03-03,-0.025712876862174435
5067,4.667,2014-03-04,0.0382184300914817
5068,4.523,2014-03-05,-0.03134097647197243
5069,4.662,2014-03-06,0.030269050117859367
5070,4.618,2014-03-07,-0.009482829681261656
5071,4.651,2014-03-10,0.007120539309656273
5072,4.605,2014-03-11,-0.009939580534689713
5073,4.49,2014-03-12,-0.025289967953107253
5074,4.383,2014-03-13,-0.02411928031749087
5075,4.425,2014-03-14,0.009536857023220602
5076,4.536,2014-03-17,0.024775287965558154
5077,4.456,2014-03-18,-0.017794063800467823
5078,4.484,2014-03-19,0.006264002584930415
5079,4.369,2014-03-20,-0.025981355240614675
5080,4.313,2014-03-21,-0.01290043230359281
5081,4.276,2014-03-24,-0.008615724502907223
5082,4.411,2014-03-25,0.031083427960003823
5083,4.402,2014-03-26,-0.002042438018532636
5084,4.584,2014-03-27,0.040512996308168486
5085,4.485,2014-03-28,-0.021833483901678816
5086,4.371,2014-03-31,-0.025746679629581905
5087,4.276,2014-04-01,-0.021973822718378836
5088,4.364,2014-04-02,0.020371074808025687
5089,4.47,2014-04-03,0.02399934065465305
5090,4.439,2014-04-04,-0.006959282773579223
5091,4.476,2014-04-07,0.0083006645977806
5092,4.534,2014-04-08,0.012874761635658497
5093,4.586,2014-04-09,0.011403632350375526
5094,4.655,2014-04-10,0.014933726293317694
5095,4.62,2014-04-11,-0.007547205635382966
5096,4.56,2014-04-14,-0.013072081567352888
5097,4.567,2014-04-15,0.0015339106765672897
5098,4.53,2014-04-16,-0.008134594707919211
5099,4.741,2014-04-17,0.04552614442503858
5100,4.697,2014-04-21,-0.009324076875123178
5101,4.739,2014-04-22,0.008902135940593251
5102,4.73,2014-04-23,-0.0019009404816095097
5103,4.705,2014-04-24,-0.005299429466498702
5104,4.647,2014-04-25,-0.012403922934501701
5105,4.795,2014-04-28,0.03135185823256029
5106,4.831,2014-04-29,0.007479777236868196
5107,4.815,2014-04-30,-0.003317440322180784
5108,4.719,2014-05-01,-0.020139132505838396
5109,4.674,2014-05-02,-0.00958167662758421
5110,4.688,2014-05-05,0.0029908161580451263
5111,4.799,2014-05-06,0.0234015106013972
5112,4.74,2014-05-07,-0.012370427169123387
5113,4.572,2014-05-08,-0.03608638977442098
5114,4.531,2014-05-09,-0.009008080247563149
5115,4.434,2014-05-12,-0.021640554490881286
5116,4.358,2014-05-13,-0.017288874671691743
5117,4.367,2014-05-14,0.0020630379809957722
5118,4.469,2014-05-15,0.02308839544789071
5119,4.413,2014-05-16,-0.012609939663904326
5120,4.47,2014-05-19,0.012833678338067298
5121,4.552,2014-05-20,0.0181782881985523
5122,4.473,2014-05-21,-0.017507372373318713
5123,4.359,2014-05-22,-0.025816651194455534
5124,4.405,2014-05-23,0.010497586131887346
5125,4.505,2014-05-27,0.022447631672158297
5126,4.619,2014-05-28,0.024990340388167078
5127,4.559,2014-05-29,-0.01307493021716389
5128,4.542,2014-05-30,-0.003735857547937666
5129,4.612,2014-06-02,0.015294158723445925
5130,4.629,2014-06-03,0.003679259642320799
5131,4.64,2014-06-04,0.002373504189030455
5132,4.701,2014-06-05,0.013060885803829452
5133,4.71,2014-06-06,0.0019126559863329874
